Sales_ID,Movie_ID,Release_Date,domestic_box_office,international_box_office,worldwide_box_office,P_budget,Opening_weekend,Theatre_count
17434,,09 22 2018,n/a,,,,12231,2
17435,,09 30 2011,30116,,,,,
17436,,02 14 2013,n/a,3200000,3200000,,3402678,2332
17437,,05 27 2016,n/a,1151187,1151187,,,
17438,,04 19 2002,31874869,24768398,56643267,50000000,8527,2
17439,,10 1 2013,22107,,,,121374,25
17440,,01 22 2010,3346,,,,5310711,2607
17441,,08 14 2020,351205,21418,372623,,270,1
17442,,12 5 2014,n/a,,,,11585121,3013
17443,,11 10 2017,102826543,248940604,351767147,55000000,174425,38
17444,,05 10 2019,n/a,1323,1323,,,
17445,,07 11 2008,2070,,,,,
17446,,07 8 2005,1531154,241825,1772979,350000,440228,701
17447,,04 19 2002,225390,,,,6422455,2555
17448,,04 24 2015,n/a,63206,63206,,14642,6
17449,,05 29 2015,n/a,2804063,2804063,,180660,8
17450,,03 22 2013,n/a,,,,15766,20
17451,,05 11 2018,n/a,532,532,,9004,1
17452,,11 10 2017,n/a,1218287,1218287,,3238,1
17453,,03 1 2019,n/a,22375,22375,,15488870,3043
17454,,12 26 2014,n/a,1152968,1152968,,4134,3
17455,,12 4 2020,n/a,1081,1081,,9178233,2007
17456,,09 27 2013,696241,,,,10194,1
17457,,07 12 2018,n/a,394340,394340,,139542,92
17458,,09 14 2018,148505,71694,220199,,5120,1
17459,,06 28 2012,526804,15730,542534,,64423,6
17460,,02 10 2021,n/a,639055,639055,,1862,3
17461,,04 22 2016,n/a,187886,187886,,10664,4
17462,,02 14 2007,50572589,95624296,146196885,40000000,28387,7
17463,,10 5 2018,n/a,1361,1361,,11752917,2972
17464,,04 22 2005,136594,,,,10618711,2517
17465,,10 26 2007,153205,,,,4670120,2223
17466,,03 23 2012,31478,,,,192000,65
17467,,07 29 2005,43894863,14510450,58405313,35000000,338,1
17468,,02 13 2009,n/a,,,,6021106,1652
17469,,11 20 2015,845464,4707120,5552584,1400000,3724,1
17470,,03 4 2016,n/a,86953,86953,,,
17471,,04 22 2021,n/a,4048,4048,,825,2
17472,,09 4 2015,n/a,695617,695617,,9858,9
17473,,10 11 2018,229423,232301,461724,,11783467,1772
17474,,06 14 2002,n/a,,,,18710,3
17475,,10 18 2019,n/a,5499,5499,,11982,2
17476,,04 24 2009,6820,,,,201567,38
17477,,08 7 2009,40349,,,,12366,3
17478,,11 10 2017,n/a,1877200,1877200,,12120358,2539
17479,,09 1 2006,103509,,,30000,226296,117
17480,,12 22 2017,n/a,515414,515414,,101107,100
17481,,05 1 2015,n/a,175462,175462,,8000,22
17482,,02 24 2017,n/a,112183,112183,,101126,8
17483,,08 11 2000,1248746,,,,,
17484,,04 22 2016,n/a,12796,12796,,,
17485,,07 31 2015,n/a,796,796,,113074,4
17486,,11 13 2015,2246000,,,20000000,9303,2
17487,,03 15 2013,n/a,,,,38654,3
17488,,11 14 2003,2822522,801436,3623958,,41788,22
17489,,01 12 2018,12554,,,,,
17490,,08 19 2012,n/a,4900000,4900000,,17879,4
17491,,01 9 2004,17321573,639,17322212,12000000,4022693,2521
17492,,01 1 2016,n/a,28466,28466,,20269025,2667
17493,,09 6 2019,n/a,,,,28162,4
17494,,08 12 2016,77043,5647639,5724682,,12029832,3001
17495,,09 19 2008,19219250,15567861,34787111,20000000,8625,1
17496,,04 19 2002,241438208,133451826,374890034,5000000,,
17497,,03 25 2016,59689605,32406953,92096558,18000000,640815,13
17498,,09 30 2005,4655,,,3000000,2192,5
17499,,09 23 2016,n/a,,,,13207,2
17500,,01 16 2009,51545952,51290050,102836002,14000000,91798,5
17501,,04 4 2008,866778,21332218,22198996,10000000,514762,61
17502,,06 8 2007,n/a,,,,19622714,2614
17503,,08 22 2003,15549702,15655,15565357,14000000,,
17504,,03 16 2007,62707,,,,,
17505,,03 22 2012,44906,87150,132056,,57785,3
17506,,03 19 2021,n/a,,,,16185316,3076
17507,,11 30 2012,n/a,,,,230312,189
17508,,09 14 2007,4294,,,,345041,50
17509,,09 3 2020,59390,,,,54288,27
17510,,12 16 2016,n/a,8648,8648,,9751425,1226
17511,,08 4 2006,33620,,,,67711,105
17512,,06 9 2017,2716368,7116924,9833292,,18533765,3152
17513,,11 6 2020,n/a,,,,40515,7
17514,,08 5 2005,181041,,,1100,6835,1
17515,,07 5 2019,n/a,51,51,,98363,14
17516,,11 3 2016,n/a,,,,6066,1
17517,,12 27 2020,n/a,,,,908446,401
17518,,01 12 2000,34099640,1695679,35795319,7000000,27712,34
17519,,09 1 2010,246574,64317,310891,350000,4617128,2189
17520,,04 14 2017,68883,,,,19395,1
17521,,02 17 2017,n/a,97507,97507,,,
17522,,07 8 2015,n/a,,,,123989,35
17523,,07 4 2019,n/a,219918,219918,,108189,6
17524,,06 8 2018,n/a,6057,6057,,15098,12
17525,,07 23 2021,n/a,5340000,5340000,,5009,1
17526,,09 6 2013,n/a,,,,184725,4
17527,,01 20 2017,4252,,,,16187,2
17528,,05 19 2016,n/a,231833,231833,,4136,2
17529,,12 1 2000,589,,,,46668,8
17530,,08 4 2006,347,,,,56146,86
17531,,11 12 2021,n/a,,,,,
17532,,10 12 2001,621377,,,,4237,1
17533,,08 18 2006,14982,,,,15851,1
17534,,11 26 2003,40112,2372,42484,,102212,30
17535,,11 3 2017,1361611,119600,1481211,,72594,9
17536,,10 14 2011,n/a,,,,301225,75
17537,,07 19 2019,n/a,3483,3483,,14108,2
17538,,01 29 2016,n/a,106510,106510,,580163,72
17539,,03 16 2018,n/a,546116,546116,,53752,58
17540,,05 1 2010,n/a,,,1400000,25484,2
17541,,10 13 2017,n/a,42388,42388,,14908404,2510
17542,,08 17 2018,n/a,9162,9162,,7711,10
17543,,06 25 2021,n/a,,,,2312146,2001
17544,,06 1 2018,n/a,10719,10719,,6968,4
17545,,02 25 2005,n/a,1322586,1322586,,9259,3
17546,,05 27 2021,n/a,100715,100715,,,
17547,,10 5 2007,231274,,,,17407110,2543
17548,,05 27 2017,n/a,2280212,2280212,,,
17549,,12 6 2002,2607,,,,35281,50
17550,,10 4 2013,n/a,,,1000000,148698,102
17551,,09 28 2012,n/a,,,,,
17552,,02 27 2015,n/a,,,,,
17553,,06 5 2009,8677425,11800000,20477425,17000000,8811,5
17554,,09 26 2003,432360,11834915,12267275,2500000,20220,8
17555,,01 10 2020,n/a,43952,43952,,54244,46
17556,,09 22 2021,n/a,1518084,1518084,,38637,6
17557,,10 29 2020,n/a,63890,63890,,9438,15
17558,,10 6 2017,21885107,39409537,61294644,6500000,3223161,1164
17559,,06 29 2011,n/a,8051,8051,,,
17560,,12 2 2016,n/a,123170000,123170000,,,
17561,,06 17 2014,88018,34012260,34100278,,18837350,3521
17562,,07 25 2014,n/a,,,,10324,5
17563,,12 11 2020,n/a,50893,50893,,9242,2
17564,,08 29 2008,13042,,,,,
17565,,01 14 2021,n/a,74787,74787,,3778,1
17566,,11 7 2014,n/a,6921,6921,,130411,4
17567,,04 12 2019,n/a,2284,2284,,44979319,3269
17568,,05 21 2004,81883,,,,1541,1
17569,,02 11 2005,40246,,,,6293,1
17570,,03 11 2016,n/a,1749704,1749704,,,
17571,,10 31 2008,173066,,,1500000,1703,1
17572,,02 17 2016,n/a,14993,14993,,5290,11
17573,,05 27 2021,n/a,316643,316643,,,
17574,,02 12 2010,4046336,38309190,42355526,8470000,,
17575,,06 9 2017,n/a,436,436,,6082,1
17576,,01 24 2020,n/a,,,,68108790,3766
17577,,03 8 2019,n/a,1800,1800,,35858,6
17578,,09 17 2021,n/a,,,,8151,1
17579,,09 17 2020,n/a,,,,15825480,2508
17580,,04 22 2016,n/a,5701519,5701519,,12370549,2535
17581,,09 10 2014,4011530,11208778,15220308,5000000,24938,8
17582,,08 21 2009,2556558,792396,3348954,,,
17583,,08 4 2017,n/a,1321360,1321360,,6920,3
17584,,03 23 2011,242706,,,,12222756,3276
17585,,04 6 2018,n/a,8994,8994,,5872,1
17586,,04 21 2017,n/a,1490107,1490107,,871478,206
17587,,06 11 2020,n/a,631774,631774,,2054,1
17588,,09 15 2017,n/a,19599,19599,,,
17589,,10 28 2011,92822,3293,96115,,,
17590,,03 5 2021,54730,914119,968849,,58214,28
17591,,03 10 2016,22936,2344284,2367220,,13989,1
17592,,03 13 2020,n/a,,,,14812094,2961
17593,,06 26 2009,49200230,47472772,96673002,27500000,16346,5
17594,,09 20 2013,12891,,,,46549,11
17595,,10 14 2021,n/a,1406688,1406688,,13271464,2408
17596,,10 4 2019,n/a,,,,101779,58
17597,,10 8 2010,14744435,1983035,16727470,25000000,,
17598,,07 9 2002,n/a,6983461,6983461,18000000,33058,4
17599,,07 27 2018,n/a,373,373,,28092,6
17600,,06 17 2005,1000915,3726460,4727375,1700000,,
17601,,07 21 2006,22530295,38242561,60772856,30000000,5403,1
17602,,12 23 2016,n/a,7587,7587,,,
17603,,10 14 2021,n/a,549795,549795,,37543710,3579
17604,,05 2 2014,n/a,35899,35899,,,
17605,,04 9 2021,n/a,,,,16192,1
17606,,04 20 2020,n/a,361,361,,,
17607,,09 21 2012,234830,,,,16836,5
17608,,10 26 2001,8527,,,,30100,102
17609,,09 12 2016,n/a,5316684,5316684,,118123,5
17610,,11 23 2011,14597405,19643167,34240572,10000000,45333,3
17611,,04 8 2016,n/a,200000,200000,,1776,1
17612,,07 12 2002,1056063,,,,7839,1
17613,,08 27 2004,3657,,,,251778,48
17614,,06 13 2008,156629,,,,12424,1
17615,,09 1 2017,n/a,199226,199226,,32902299,3332
17616,,03 12 2010,3119,,,,642156,82
17617,,02 26 2021,52733,8491,61224,,173353,19
17618,,11 11 2016,n/a,11757642,11757642,,,
17619,,01 17 2018,n/a,138316,138316,,5955,5
17620,,09 21 2018,n/a,15856608,15856608,,,
17621,,08 8 2014,2830989,130619928,133450917,,6627564,2997
17622,,01 27 2017,n/a,1524334,1524334,,8613,3
17623,,11 7 2019,n/a,113940,113940,,4775,1
17624,,10 17 2019,n/a,35328,35328,,9285,1
17625,,12 15 2021,n/a,297061,297061,,9406348,2936
17626,,07 14 2021,n/a,1578107,1578107,,,
17627,,11 1 2013,n/a,332944,332944,,1776,1
17628,,10 28 2016,n/a,308903,308903,,,
17629,,05 6 2005,713240,1435308,2148548,,3958,1
17630,,10 15 2021,n/a,880000,880000,,12201710,3280
17631,,03 26 2021,17316,,,,5503,1
17632,,02 18 2005,n/a,,,,3000,1
17633,,08 28 2009,89442,,,,,
17634,,07 21 2017,n/a,79980,79980,,29231,2
17635,,10 8 2003,90135191,66686829,156822020,30000000,,
17636,,01 7 2019,n/a,869322,869322,,,
17637,,09 25 2020,n/a,,,,,
17638,,07 22 2011,41045,,,,,
17639,,12 11 2015,n/a,,,,10340823,2658
17640,,03 25 2020,n/a,41637,41637,,27853,2
17641,,07 17 2015,324719,39769627,40094346,,11767,18
17642,,04 10 2015,n/a,,,,1749,10
17643,,07 6 2018,n/a,6131,6131,,265586,266
17644,,08 16 2019,n/a,1362924,1362924,,326654,97
17645,,02 28 2019,n/a,4521,4521,,,
17646,,05 25 2018,n/a,1397,1397,,2722,1
17647,,09 1 2017,n/a,32312,32312,,,
17648,,12 30 2016,n/a,1034643,1034643,,,
17649,,10 14 2016,n/a,28713,28713,,12242218,2872
17650,,11 27 2020,n/a,1266948,1266948,,,
17651,,05 9 2019,n/a,142748,142748,,32207057,3934
17652,,09 7 2012,64918,,,,,
17653,,10 4 2018,n/a,1204830,1204830,,,
17654,,06 3 2021,n/a,6037,6037,,,
17655,,02 8 2019,n/a,162420,162420,,12955,2
17656,,11 23 2018,n/a,5241,5241,,7297694,2965
17657,,09 8 2017,n/a,325906,325906,,,
17658,,08 19 2011,n/a,34464510,34464510,,25573,23
17659,,09 3 2018,n/a,716573,716573,,,
17660,,10 6 2017,n/a,1302670,1302670,,81640,69
17661,,11 15 2019,n/a,158737,158737,,263002,3
17662,,06 15 2018,n/a,448,448,,,
17663,,05 4 2018,n/a,91349,91349,,5345250,2188
17664,,02 16 2018,n/a,23797,23797,,3629,1
17665,,09 2 2016,219401,3399442,3618843,,,
17666,,03 31 2017,n/a,77441,77441,,,
17667,,02 14 2020,n/a,6037,6037,,63290,18
17668,,10 23 2015,n/a,115007,115007,,10110,19
17669,,07 17 2019,1460,661045,662505,,,
17670,,09 6 2018,n/a,79226,79226,,92257,35
17671,,06 16 2006,80197993,19098469,99296462,32000000,,
17672,,05 27 2021,n/a,,,,143532,68
17673,,12 19 2018,n/a,198335,198335,,508000,1118
17674,,12 20 2019,n/a,112675,112675,,8900,1
17675,,03 26 2021,n/a,20591,20591,,8218,1
17676,,05 6 2016,n/a,260039,260039,,,
17677,,12 12 2014,n/a,7859,7859,,,
17678,,01 13 2017,n/a,1185,1185,,,
17679,,08 26 2016,n/a,222,222,,87199,4
17680,,03 11 2016,n/a,4904,4904,,1266,1
17681,,09 17 2020,n/a,,,,17639,6
17682,,05 10 2018,679531,37720311,38399842,,42864,5
17683,,09 27 2019,n/a,15400333,15400333,,7728354,2700
17684,,04 26 2019,n/a,7221,7221,,30157,6
17685,,12 18 2015,n/a,3148074,3148074,,338622,11
17686,,09 8 2017,n/a,27529,27529,,15522,4
17687,,11 27 2015,n/a,514806,514806,,111261,6
17688,,05 8 2019,n/a,176693,176693,,,
17689,,05 17 2012,n/a,28555285,28555285,,2074929,77
17690,,11 2 2018,n/a,136812,136812,,30082000,3156
17691,,01 30 2015,n/a,2510949,2510949,,3102,1
17692,,01 9 2019,n/a,14569310,14569310,,6013847,3012
17693,,12 3 2020,n/a,16165,16165,,1151463,1195
17694,,11 12 2020,n/a,1914399,1914399,,14328494,2755
17695,,03 7 2019,n/a,5695,5695,,,
17696,,11 1 2017,n/a,171735,171735,,4514,1
17697,,05 12 2021,n/a,192359,192359,,22800,5
17698,,04 21 2021,n/a,2709473,2709473,,69143,6
17699,,10 14 2020,n/a,5088,5088,,4627989,1357
17700,,09 27 2019,n/a,805620,805620,,122014,3
17701,,07 14 2017,n/a,6356195,6356195,,,
17702,,05 18 2018,n/a,662,662,,17659,13
17703,,07 31 2015,8808,726516,735324,5400000,12207,8
17704,,06 1 2018,n/a,919657,919657,,6061762,2896
17705,,09 21 2018,n/a,,,,27112,2
17706,,09 13 2013,49195,,,,20560,12
17707,,12 22 2010,18009,,,,14414630,3504
17708,,06 26 2015,n/a,1156,1156,,302908,164
17709,,02 17 2017,n/a,26869,26869,,10005895,2226
17710,,12 2 2016,n/a,2097,2097,,4321,4
17711,,07 21 2017,n/a,48853,48853,,5034180,1541
17712,,02 12 2016,n/a,122272,122272,,34774,5
17713,,04 4 2008,77310,82283,159593,,,
17714,,11 17 2017,n/a,4241533,4241533,,35050,2
17715,,04 15 2016,n/a,2813,2813,,13694,1
17716,,10 12 2007,25526,,,,,
17717,,02 18 2005,213621,,,,16871,2
17718,,08 6 2021,3050,6405,9455,,5888,1
17719,,12 4 2015,n/a,10456,10456,,5926177,1548
17720,,03 3 2017,n/a,,,,2718,1
17721,,08 4 2017,n/a,1150,1150,,,
17722,,07 30 2021,n/a,211014,211014,,,
17723,,04 26 2007,n/a,2217531,2217531,,70217070,3729
17724,,04 19 2018,n/a,1105347,1105347,,15583924,2132
17725,,07 21 2021,n/a,14684,14684,,94583,48
17726,,08 22 2019,n/a,31342,31342,,6526650,2002
17727,,10 19 2018,104079,89110,193189,,,
17728,,03 23 2007,1207007,5624062,6831069,8400000,3172,10
17729,,08 18 2017,n/a,38941,38941,,10533,2
17730,,09 21 2018,n/a,18593,18593,,52618,45
17731,,02 25 2016,n/a,1358273,1358273,,4770360,2186
17732,,10 6 2017,138486,29270313,29408799,,,
17733,,01 5 2017,39584,35288134,35327718,,,
17734,,09 22 2017,n/a,44009570,44009570,,1270000,258
17735,,09 27 2019,n/a,99984,99984,,737051,27
17736,,08 14 2020,n/a,150607,150607,,24476632,3039
17737,,03 15 2017,n/a,,,,33165,5
17738,,01 24 2020,113527,34843440,34956967,,32267,7
17739,,03 6 2019,12573,31074968,31087541,,26724,3
17740,,02 2 2018,118352,36895078,37013430,,,
17741,,09 18 2014,n/a,1930000,1930000,,183527,53
17742,,09 2 2015,n/a,750000,750000,,17901,4
17743,,04 12 2019,n/a,2610000,2610000,,212000,12
17744,,09 22 2015,n/a,660000,660000,,,
17745,,04 13 2018,2784,,,,22115334,3174
17746,,12 31 2005,n/a,36000000,36000000,,,
17747,,04 17 2015,n/a,,,,,
17748,,02 1 2019,n/a,16083213,16083213,,,
17749,,08 17 2018,n/a,3840168,3840168,,1335768,440
17750,,06 8 2018,64011,11885,75896,,27389,2
17751,,06 15 2007,25584685,5119160,30703845,20000000,,
17752,,03 15 2019,623088,1443,624531,17000000,,
17753,,05 12 2017,n/a,152887,152887,,,
17754,,06 5 2017,n/a,59643,59643,,,
17755,,12 9 2021,n/a,33011,33011,,,
17756,,01 28 2021,n/a,124210,124210,,,
17757,,05 21 2020,n/a,63533,63533,,,
17758,,09 14 2007,n/a,,,,8649,17
17759,,10 14 2016,n/a,8577483,8577483,,,
17760,,07 6 2018,n/a,19163,19163,,,
17761,,12 12 2007,161182,404752,565934,,,
17762,,06 24 2016,n/a,215872,215872,,,
17763,,01 12 2016,n/a,1052,1052,,,
17764,,04 2 2015,n/a,15856,15856,,286,1
17765,,08 19 2011,707885,1696754,2404639,4500000,,
17766,,09 21 2018,n/a,5552,5552,,,
17767,,01 27 2006,47279279,81466299,128745578,25000000,,
17768,,08 20 2010,29197642,68602223,97799865,35000000,,
17769,,04 20 2018,n/a,902175,902175,,,
17770,,12 16 2015,n/a,730000,730000,,6550,1
17771,,09 15 2017,n/a,2480682,2480682,,,
17772,,11 29 2017,24616,,,,,
17773,,06 11 2004,44540956,1581757,46122713,400000,,
17774,,11 4 2021,n/a,9277,9277,,,
17775,,12 29 2017,n/a,7197082,7197082,,,
17776,,09 13 2019,166971,34140332,34307303,,,
17777,,03 22 2018,164717,644089,808806,,,
17778,,10 18 2002,132026,,,,,
17779,,08 28 2015,n/a,23255,23255,,,
17780,,10 6 2017,n/a,9109549,9109549,,,
17781,,07 24 2019,n/a,6542844,6542844,,,
17782,,11 3 2017,n/a,12069,12069,,,
17783,,12 20 2002,10465659,1377601,11843260,7500000,,
17784,,10 30 2020,n/a,491,491,,,
17785,,11 7 2018,15334,,,,,
17786,,11 22 2013,145088,,,,,
17787,,10 2 2015,n/a,,,,,
17788,,11 27 2019,n/a,4362187,4362187,,,
17789,,09 10 2020,n/a,16697,16697,,,
17790,,11 12 2020,n/a,,,,,
17791,,08 31 2018,n/a,602,602,,,
17792,,01 25 2019,n/a,36890,36890,,,
17793,,01 12 2018,n/a,6384591,6384591,,,
17794,,03 12 2020,n/a,248809,248809,,6048,1
17795,,10 1 2014,164540,,,,4208455,1509
17796,,12 30 2016,n/a,17280,17280,,3856,1
17797,,03 12 2004,21550235,649121,22199356,,,
17798,,12 4 2014,n/a,,,,69283690,3660
17799,,10 27 2017,n/a,1035,1035,,972066,100
17800,,02 14 2020,n/a,145565,145565,,2756661,1019
17801,,10 23 2015,79800,1028,80828,,25460,1
17802,,05 18 2018,n/a,77248,77248,,11704357,2425
17803,,12 16 2016,n/a,4562806,4562806,,3202035,542
17804,,12 16 2015,n/a,8184974,8184974,,2065,1
17805,,12 15 2017,n/a,3270987,3270987,,31533,2
17806,,02 8 2019,n/a,1302,1302,,,
17807,,04 28 2017,8325,,,,3428,1
17808,,06 3 2021,n/a,82060,82060,,32601,6
17809,,06 22 2012,n/a,,,,3506291,1320
17810,,04 14 2004,31008,129321,160329,,17700,1
17811,,11 28 2019,n/a,8573,8573,,74036787,3922
17812,,11 11 2016,10656,,,,,
17813,,12 10 2021,475488,,,9000000,582,1
17814,,11 5 2014,253941,1357828,1611769,,584245,58
17815,,04 5 2002,21305259,17936064,39241323,6000000,11143,1
17816,,11 4 2005,n/a,,,,22607,4
17817,,03 21 2008,n/a,,,,10017575,2808
17818,,10 21 2005,26511,,,,,
17819,,09 24 2003,47153,,,,,
17820,,09 17 2004,392000,300000,692000,,8036,1
17821,,01 17 2003,36288951,18310349,54599300,,421446,11
17822,,04 14 2017,n/a,1245590,1245590,,7523571,969
17823,,01 27 2017,n/a,1151772,1151772,,5706,2
17824,,03 3 2017,n/a,1085982,1085982,,3769,1
17825,,07 21 2017,n/a,580010,580010,,,
17826,,02 14 2020,n/a,1195717,1195717,,8703240,2391
17827,,06 16 2017,n/a,160738,160738,,7540,1
17828,,02 25 2016,n/a,891510,891510,,16025987,3645
17829,,05 5 2017,n/a,350604,350604,,129844,4
17830,,05 12 2017,n/a,925966,925966,,4181,8
17831,,10 11 2019,n/a,853769,853769,,10086680,2188
17832,,03 20 2015,n/a,1943723,1943723,,159056,41
17833,,04 5 2019,n/a,1710605,1710605,,6040,3
17834,,05 10 2019,n/a,1454779,1454779,,4655,1
17835,,10 26 2018,n/a,1341674,1341674,,126449,18
17836,,07 21 2017,n/a,717052,717052,,,
17837,,12 21 2018,n/a,891885,891885,,,
17838,,04 25 2015,n/a,54764,54764,,36397,2
17839,,02 16 2018,n/a,1071526,1071526,,2841,1
17840,,02 22 2014,n/a,123669,123669,,24517,8
17841,,07 16 2015,n/a,514147,514147,,12740,1
17842,,12 3 2019,n/a,6554830,6554830,,2325474,408
17843,,11 10 2017,n/a,1842192,1842192,,357000,32
17844,,03 17 2011,n/a,3351486,3351486,,,
17845,,11 1 2019,n/a,1318622,1318622,,,
17846,,01 25 2019,n/a,584148,584148,,22088204,3260
17847,,08 31 2018,n/a,328307,328307,,7057854,2789
17848,,03 16 2018,n/a,933198,933198,,20437,2
17849,,09 21 2018,n/a,1613577,1613577,,279219,163
17850,,05 4 2018,n/a,788079,788079,,,
17851,,06 27 2015,n/a,748373,748373,,,
17852,,11 6 2014,n/a,1664500,1664500,,292177,4
17853,,09 9 2011,n/a,1714891,1714891,,3330781,607
17854,,06 9 2017,n/a,207564,207564,,24373,3
17855,,11 22 2019,n/a,2034202,2034202,,,
17856,,09 24 2021,n/a,155585,155585,,5183,1
17857,,02 10 2017,n/a,628207,628207,,2227,1
17858,,10 24 2014,n/a,241371,241371,,25680,5
17859,,06 21 2019,n/a,1180476,1180476,,5503,1
17860,,06 5 2013,n/a,4330068,4330068,,159819,3
17861,,05 23 2015,n/a,65309,65309,,164801,35
17862,,07 19 2019,n/a,1532098,1532098,,16774,4
17863,,11 16 2018,n/a,746547,746547,,306,1
17864,,09 23 2016,n/a,459578,459578,,21753759,2915
17865,,01 11 2019,n/a,430055,430055,,9482,1
17866,,02 14 2015,n/a,31797,31797,,29864,22
17867,,03 31 2017,n/a,1210769,1210769,,21022111,3104
17868,,09 23 2016,n/a,194729,194729,,178929,49
17869,,12 8 2017,n/a,716418,716418,,70910,1
17870,,11 19 2004,173005002,158318408,331323410,100000000,9708,4
17871,,12 21 2007,219961501,237364303,457325804,,11758372,2026
17872,,01 19 2001,25076,,,,39284,8
17873,,10 23 2020,n/a,,,,12139832,3013
17874,,02 23 2018,n/a,243,243,,8190574,2035
17875,,11 27 2009,n/a,7101013,7101013,,35636,2
17876,,11 23 2012,n/a,12156419,12156419,,36456,9
17877,,11 14 2014,n/a,11492347,11492347,,1673125,1033
17878,,11 23 2018,n/a,4121839,4121839,,18732,6
17879,,04 5 2019,n/a,2728,2728,,31702,11
17880,,08 31 2018,n/a,2441,2441,,2712,1
17881,,09 28 2018,n/a,23913019,23913019,,23424118,3282
17882,,04 16 2021,n/a,12435,12435,,129042,402
17883,,10 11 2004,n/a,999457,999457,,7589,1
17884,,03 16 2012,46635,,,,13087307,2711
17885,,03 6 2015,n/a,20578,20578,,,
17886,,11 9 2012,646,,,,925087,23
17887,,09 8 2017,n/a,19678,19678,,78390,18
17888,,05 1 2019,n/a,10207898,10207898,,195104,5
17889,,08 23 2019,n/a,50052,50052,,30120,5
17890,,03 17 2017,n/a,128376,128376,,8633585,2087
17891,,04 12 2013,n/a,3367990,3367990,,13853686,2668
17892,,01 20 2020,n/a,1668,1668,,45039,5
17893,,06 28 2018,n/a,14912,14912,,62282,33
17894,,04 15 2021,n/a,50945,50945,,6100,3
17895,,08 3 2013,n/a,21216502,21216502,,15104055,2388
17896,,11 16 2018,n/a,10227,10227,,9128,8
17897,,02 19 2020,n/a,,,,8636567,2204
17898,,07 4 2008,6198883,27755135,33954018,18500000,28883406,2774
17899,,05 17 2019,n/a,2117,2117,,85230,8
17900,,02 28 2020,n/a,6515,6515,,11827,3
17901,,11 22 2012,n/a,650018,650018,,,
17902,,02 22 2008,278601,,,,701207,200
17903,,03 16 2018,n/a,544,544,,1055,1
17904,,08 29 2019,3695533,739015718,742711251,,5517,1
17905,,12 9 2005,100358,229263,329621,1300000,3336,1
17906,,10 13 2006,n/a,,,,2042,1
17907,,06 18 2021,n/a,7055,7055,,44244,2
17908,,10 21 2021,n/a,35142,35142,,33614543,3012
17909,,09 9 2021,n/a,933138,933138,,13845914,2087
17910,,01 17 2014,n/a,176,176,,157624,8
17911,,11 18 2021,n/a,2134558,2134558,,5546,1
17912,,12 19 2019,n/a,5752,5752,,17725330,2798
17913,,11 15 2013,17654912,7106448,24761360,12000000,21401121,3151
17914,,09 20 2019,n/a,60981,60981,,2970848,1052
17915,,03 3 2017,n/a,5075,5075,,54553,20
17916,,10 20 2017,n/a,7617,7617,,9812302,2801
17917,,03 26 2003,86959,6284940,6371899,,553760,123
17918,,05 13 2011,n/a,248,248,,3120,1
17919,,03 14 2014,43568507,150601112,194169619,66000000,642923,89
17920,,07 22 2016,n/a,2009,2009,,6957216,2168
17921,,10 15 2021,n/a,,,,10131,2
17922,,11 3 2021,n/a,,,,86488,4
