Award_ID;Movie_ID;Title;Award
6996;6996;Riddick;#45MostDiscussedMovieof2013 , #97MostSharedMovieof2013
6997;6997;Ride;
6998;6998;Ride Along;#79MostDiscussedMovieof2014 , #94MostSharedMovieof2014
6999;6999;Ride Along 2;
7000;7000;Ride the Eagle;
7001;7001;Ride Your Wave;
7002;7002;Riders of Justice;#76BestMovieof2021
7003;7003;Riding Alone for Thousands of Miles;#89BestMovieof2006
7004;7004;Riding Giants;#34BestMovieof2004
7005;7005;Riding in Cars with Boys;
7006;7006;Riding the Bullet;
7007;7007;Right at Your Door;
7008;7008;Right Now, Wrong Then;#57BestMovieof2016
7009;7009;Righteous Kill;
7010;7010;Rigor Mortis;
7011;7011;Rings;#99MostSharedMovieof2017
7012;7012;Rio;#51MostDiscussedMovieof2011 , #29MostSharedMovieof2011
7013;7013;Rio 2;#90MostDiscussedMovieof2014 , #81MostSharedMovieof2014
7014;7014;Rio, I Love You;
7015;7015;Rise of the Guardians;#71MostDiscussedMovieof2012 , #82MostSharedMovieof2012
7016;7016;Rise of the Planet of the Apes;#9MostDiscussedMovieof2011 , #34MostSharedMovieof2011
7017;7017;Risen;
7018;7018;Rising from Ashes;
7019;7019;Risk;
7020;7020;Risk/Reward;
7021;7021;Rita Moreno: Just a Girl Who Decided to Go for It;
7022;7022;Rivers and Tides: Andy Goldsworthy Working with Time;#21BestMovieof2002
7023;7023;Rize;#73BestMovieof2005
7024;7024;Road Hard;
7025;7025;Road to Nowhere;
7026;7026;Road to Paloma;
7027;7027;Road to Perdition;#78BestMovieof2002 , #19MostDiscussedMovieof2002 , #76MostSharedMovieof2002
7028;7028;Road Trip;#62MostDiscussedMovieof2000 , #54MostSharedMovieof2000
7029;7029;Roadie;
7030;7030;Roadrunner: A Film About Anthony Bourdain;#96BestMovieof2021
7031;7031;Rob the Mob;
7032;7032;Robert the Bruce;
7033;7033;Robin Hood;#23MostDiscussedMovieof2010 , #79MostSharedMovieof2010
7034;7034;Robin Hood;#68MostDiscussedMovieof2018
7035;7035;Robin Williams: Come Inside My Mind;
7036;7036;Robin's Wish;
7037;7037;RoboCop;#26MostDiscussedMovieof2014
7038;7038;Robot and Frank;
7039;7039;Robot Overlords;
7040;7040;Robot Stories;
7041;7041;Robots;#96MostDiscussedMovieof2005 , #78MostSharedMovieof2005
7042;7042;Rocco and His Brothers (re-release);#18BestMovieof2002
7043;7043;Rock Dog;
7044;7044;Rock of Ages;#80MostDiscussedMovieof2012 , #86MostSharedMovieof2012
7045;7045;Rock School;
7046;7046;Rock Star;#94MostSharedMovieof2001
7047;7047;Rock the Bells;
7048;7048;Rock the Kasbah;#79MostSharedMovieof2015
7049;7049;Rocket Science;#88BestMovieof2007
7050;7050;Rocketman;#37MostDiscussedMovieof2019 , #27MostSharedMovieof2019
7051;7051;RocknRolla;#71MostDiscussedMovieof2008
7052;7052;Rocks;#3BestMovieof2021
7053;7053;Rocks in My Pockets;#70BestMovieof2014
7054;7054;Rocky Balboa;#21MostDiscussedMovieof2006 , #89MostSharedMovieof2006
7055;7055;Rodents of Unusual Size;
7056;7056;Rodin;
7057;7057;Roger Dodger;#56BestMovieof2002
7058;7058;Rogue One: A Star Wars Story;#3MostDiscussedMovieof2016 , #13MostSharedMovieof2016
7059;7059;Rojo;
7060;7060;Role Models;#79MostDiscussedMovieof2008
7061;7061;Roll Bounce;
7062;7062;Roll Red Roll;#40BestMovieof2019
7063;7063;Rollerball;#94MostDiscussedMovieof2002
7064;7064;Rolling Family;
7065;7065;Rolling Papers;
7066;7066;Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese;#19BestMovieof2019
7067;7067;Roma;#1BestMovieof2018 , #24MostDiscussedMovieof2018 , #61MostSharedMovieof2018
7068;7068;Romántico;
7069;7069;Roman de gare;#86BestMovieof2008
7070;7070;Roman J. Israel, Esq.;
7071;7071;Roman Polanski: Wanted and Desired;#51BestMovieof2008
7072;7072;Romance & Cigarettes;
7073;7073;Romantics Anonymous;
7074;7074;Romeo & Juliet;
7075;7075;Romeo Must Die;#68MostDiscussedMovieof2000 , #55MostSharedMovieof2000
7076;7076;Ron's Gone Wrong;#100MostDiscussedMovieof2021
7077;7077;Room;
7078;7078;Room;#24BestMovieof2015 , #42MostDiscussedMovieof2015 , #9MostSharedMovieof2015
7079;7079;Room 237;#47BestMovieof2013
7080;7080;Rory O'Shea Was Here;
7081;7081;Rose Plays Julie;#50BestMovieof2021
7082;7082;Rosencrantz and Guildenstern Are Undead;
7083;7083;Rosenstrasse;
7084;7084;Rosenwald;
7085;7085;Rosewater;
7086;7086;Rosie;#39BestMovieof2019
7087;7087;Rough Night;#95MostSharedMovieof2017
7088;7088;Roving Mars;
7089;7089;Roxanne Roxanne;
7090;7090;Rubber;#75MostSharedMovieof2011
7091;7091;Rubberneck;
7092;7092;Rubble Kings;
7093;7093;Ruben Brandt, Collector;
7094;7094;Ruby Sparks;
7095;7095;Rudderless;
7096;7096;Rudo y Cursi;
7097;7097;Rugrats Go Wild;#83MostDiscussedMovieof2003
7098;7098;Rugrats in Paris: The Movie - Rugrats II;#40MostDiscussedMovieof2000
7099;7099;Rules Don't Apply;
7100;7100;Rules of Engagement;
7101;7101;Rumble: The Indians Who Rocked The World;
7102;7102;Rumor Has It...;#31MostSharedMovieof2005
7103;7103;Run;#99MostDiscussedMovieof2020
7104;7104;Run & Jump;
7105;7105;Run All Night;#86MostDiscussedMovieof2015
7106;7106;Run This Town;
7107;7107;Run, Fatboy, Run;
7108;7108;Runaway Jury;
7109;7109;Runner Runner;
7110;7110;Running Free;
7111;7111;Running from Crazy;
7112;7112;Running Scared;#85MostDiscussedMovieof2006 , #62MostSharedMovieof2006
7113;7113;Running with Scissors;
7114;7114;Running with the Devil;
7115;7115;Runoff;
7116;7116;Rupture;
7117;7117;Rush;#48MostDiscussedMovieof2013 , #80MostSharedMovieof2013
7118;7118;Rush Hour 2;#40MostDiscussedMovieof2001 , #84MostSharedMovieof2001
7119;7119;Rush Hour 3;#94MostDiscussedMovieof2007 , #100MostSharedMovieof2007
7120;7120;Russian Ark;#7BestMovieof2002 , #95MostDiscussedMovieof2002
7121;7121;Russian Doll;
7122;7122;Russian Dolls;
7123;7123;Rust and Bone;#86BestMovieof2012
7124;7124;Rust Creek;
7125;7125;RV;
7126;7126;Ryuichi Sakamoto: Coda;#95BestMovieof2018
7127;7127;S#x Acts;
7128;7128;S.W.A.T.;#74MostDiscussedMovieof2003 , #39MostSharedMovieof2003
7129;7129;S1m0ne;
7130;7130;S21: The Khmer Rouge Death Machine;#71BestMovieof2004
7131;7131;Séraphine;#17BestMovieof2009
7132;7132;Sólo con tu pareja;
7133;7133;Saban's Power Rangers;#37MostDiscussedMovieof2017 , #36MostSharedMovieof2017
7134;7134;Sabaya;#27BestMovieof2021
7135;7135;Sabotage;
7136;7136;Sacco and Vanzetti;
7137;7137;Sacred Planet;
7138;7138;Sacrifice;
7139;7139;Sade;
7140;7140;Sadie;
7141;7141;Safe;
7142;7142;Safe Conduct;#22BestMovieof2002
7143;7143;Safe Haven;
7144;7144;Safe House;#63MostDiscussedMovieof2012 , #63MostSharedMovieof2012
7145;7145;Safelight;
7146;7146;Safety;
7147;7147;Safety Not Guaranteed;#98MostDiscussedMovieof2012
7148;7148;Sahara;#85MostDiscussedMovieof2005 , #57MostSharedMovieof2005
7149;7149;Saint Frances;#37BestMovieof2020
7150;7150;Saint John of Las Vegas;
7151;7151;Saint Judy;
7152;7152;Saint Laurent;
7153;7153;Saint Maud;#53BestMovieof2021
7154;7154;Saint of 9/11;
7155;7155;Saint Ralph;
7156;7156;Saints and Sinners;
7157;7157;Saints and Soldiers;
7158;7158;Sal;
7159;7159;Salinger;
7160;7160;Salmon Fishing in the Yemen;
7161;7161;Salt;#15MostDiscussedMovieof2010 , #71MostSharedMovieof2010
7162;7162;Salt and Fire;
7163;7163;Salt of This Sea;
7164;7164;Salvation Boulevard;
7165;7165;Salvo;
7166;7166;Samba;
7167;7167;Same Kind of Different as Me;
7168;7168;Sami Blood;#85BestMovieof2017
7169;7169;Sample This;
7170;7170;Samsara;#83MostSharedMovieof2012
7171;7171;Samson and Delilah;#66BestMovieof2010
7172;7172;San Andreas;#30MostDiscussedMovieof2015 , #71MostSharedMovieof2015
7173;7173;Sanctum;
7174;7174;Sand Castle;
7175;7175;Sand Storm;
7176;7176;Sandy Wexler;
7177;7177;Sangre de mi sangre;
7178;7178;Santa vs. the Snowman;
7179;7179;Santitos;
7180;7180;Santoalla;
7181;7181;Saraband;#36BestMovieof2005
7182;7182;Sarah Palin: You Betcha!;
7183;7183;Sarah Silverman: Jesus Is Magic;
7184;7184;Sarah's Key;
7185;7185;Sasayaki;
7186;7186;Satan & Adam;
7187;7187;Satanic Panic;
7188;7188;Sator;#64BestMovieof2021
7189;7189;Saturday Church;
7190;7190;Saudate for the Future;
7191;7191;Sausage Party;#19MostDiscussedMovieof2016 , #26MostSharedMovieof2016
7192;7192;Sauvage / Wild;
7193;7193;Savage Grace;#81MostSharedMovieof2008
7194;7194;Savages;#74MostDiscussedMovieof2012 , #100MostSharedMovieof2012
7195;7195;Savannah;
7196;7196;Save Me;
7197;7197;Save the Date;
7198;7198;Save the Green Planet!;
7199;7199;Save the Last Dance;#81MostDiscussedMovieof2001
7200;7200;Save Yourselves!;
7201;7201;Saved!;#2MostSharedMovieof2004
7202;7202;Saving Face;
7203;7203;Saving Grace;
7204;7204;Saving Lincoln;
7205;7205;Saving Mr. Banks;#75MostDiscussedMovieof2013 , #53MostSharedMovieof2013
7206;7206;Saving Shiloh;
7207;7207;Saving Silverman;#94MostDiscussedMovieof2001
7208;7208;Saw;#4MostDiscussedMovieof2004 , #13MostSharedMovieof2004
7209;7209;Saw 3D;#49MostDiscussedMovieof2010 , #53MostSharedMovieof2010
7210;7210;Saw II;#21MostDiscussedMovieof2005 , #45MostSharedMovieof2005
7211;7211;Saw III;#43MostDiscussedMovieof2006
7212;7212;Saw IV;#53MostDiscussedMovieof2007
7213;7213;Saw V;#48MostDiscussedMovieof2008 , #79MostSharedMovieof2008
7214;7214;Saw VI;#60MostDiscussedMovieof2009
7215;7215;Say It Isn't So;
7216;7216;Say Uncle;
7217;7217;Scales;
7218;7218;Scandalous: The Untold Story of the National Enquirer;
7219;7219;Scare Me;
7220;7220;Scarlet Diva;#70MostSharedMovieof2002
7221;7221;Scarred Hearts;
7222;7222;Scary Movie;#12MostDiscussedMovieof2000 , #17MostSharedMovieof2000
7223;7223;Scary Movie 2;#25MostDiscussedMovieof2001 , #54MostSharedMovieof2001
7224;7224;Scary Movie 3;#27MostDiscussedMovieof2003
7225;7225;Scary Movie 4;#57MostDiscussedMovieof2006
7226;7226;Scary Movie 5;#47MostDiscussedMovieof2013
7227;7227;Scary Stories to Tell in the Dark;#68MostDiscussedMovieof2019 , #73MostSharedMovieof2019
7228;7228;Scatter My Ashes at Bergdorf's;
7229;7229;Scenic Route;
7230;7230;School for Scoundrels;
7231;7231;School Life;
7232;7232;School of Rock;#23BestMovieof2003 , #20MostDiscussedMovieof2003 , #64MostSharedMovieof2003
7233;7233;Schultze Gets the Blues;
7234;7234;Science Fair;#83BestMovieof2018
7235;7235;Scoob!;#30MostDiscussedMovieof2020 , #13MostSharedMovieof2020
7236;7236;Scooby Doo 2: Monsters Unleashed;#63MostDiscussedMovieof2004
7237;7237;Scooby-Doo;#23MostDiscussedMovieof2002 , #16MostSharedMovieof2002
7238;7238;Scoop;
7239;7239;Score: A Film Music Documentary;
7240;7240;Scotland, Pa.;
7241;7241;Scott Pilgrim vs. the World;#5MostDiscussedMovieof2010 , #25MostSharedMovieof2010
7242;7242;Scott Walker: 30 Century Man;
7243;7243;Scottsboro: An American Tragedy;#65BestMovieof2001
7244;7244;Scotty and the Secret History of Hollywood;
7245;7245;Scouts Guide to the Zombie Apocalypse;#64MostSharedMovieof2015
7246;7246;Scratch;#48BestMovieof2002
7247;7247;Scream 3;#11MostDiscussedMovieof2000 , #91MostSharedMovieof2000
7248;7248;Scream 4;#34MostDiscussedMovieof2011
7249;7249;Screamers;
7250;7250;Screwball;
7251;7251;Screwed;#100MostDiscussedMovieof2000
7252;7252;Scumrock;
7253;7253;Sea Fever;
7254;7254;Sea of Shadows;
7255;7255;Seabiscuit;#74BestMovieof2003 , #82MostDiscussedMovieof2003
7256;7256;Seance;
7257;7257;Search Party;
7258;7258;Searching;#38MostDiscussedMovieof2018 , #73MostSharedMovieof2018
7259;7259;Searching for Ingmar Bergman;
7260;7260;Searching for Sugar Man;#50BestMovieof2012
7261;7261;Searching for the Wrong-Eyed Jesus;
7262;7262;Season of the Witch;
7263;7263;Seasons;
7264;7264;Seberg;
7265;7265;Second Act;
7266;7266;Second Best;
7267;7267;Secondhand Lions;#78MostSharedMovieof2003
7268;7268;Secret Ballot;#59BestMovieof2002
7269;7269;Secret in Their Eyes;#78MostSharedMovieof2015
7270;7270;Secret Lives: Hidden Children and Their Rescuers During WWII;#79BestMovieof2003
7271;7271;Secret Society;
7272;7272;Secret Society of Second Born Royals;
7273;7273;Secret Things;
7274;7274;Secret Window;#76MostDiscussedMovieof2004
7275;7275;Secretariat;
7276;7276;Secretary;#85MostDiscussedMovieof2002 , #12MostSharedMovieof2002
7277;7277;Secuestro express;
7278;7278;Seduced and Abandoned;#67BestMovieof2013
7279;7279;Seducing Doctor Lewis;
7280;7280;See No Evil;
7281;7281;See Spot Run;
7282;7282;See You Yesterday;
7283;7283;Seed of Chucky;#87MostDiscussedMovieof2004 , #36MostSharedMovieof2004
7284;7284;Seeing Other People;
7285;7285;Seeking a Friend for the End of the World;#91MostDiscussedMovieof2012 , #80MostSharedMovieof2012
7286;7286;Seeking Justice;
7287;7287;Segunda piel;
7288;7288;Selah and The Spades;
7289;7289;Self Medicated;
7290;7290;Self/less;#82MostDiscussedMovieof2015
7291;7291;Selma;#58BestMovieof2014 , #55MostDiscussedMovieof2014 , #20MostSharedMovieof2014
7292;7292;Sembene!;
7293;7293;Semi-Pro;#84MostDiscussedMovieof2008
7294;7294;Senna;#43BestMovieof2011
7295;7295;Seoul Searching;
7296;7296;Separate Lies;
7297;7297;September 11;
7298;7298;September Dawn;
7299;7299;September Tapes;
7300;7300;Septic Man;
7301;7301;Septien;
7302;7302;Seraphim Falls;
7303;7303;Serena;#77MostSharedMovieof2015
7304;7304;Serendipity;#88MostDiscussedMovieof2001 , #73MostSharedMovieof2001
7305;7305;Serenity;#75BestMovieof2005 , #7MostDiscussedMovieof2005 , #37MostSharedMovieof2005
7306;7306;Serenity;#62MostSharedMovieof2019
7307;7307;Sergio;
7308;7308;Series 7: The Contenders;
7309;7309;Serious Moonlight;
7310;7310;Serpico (re-release);#7BestMovieof2004 , #86MostSharedMovieof2004
7311;7311;Service (Serbis);#60BestMovieof2009
7312;7312;Serving Sara;
7313;7313;Session 9;#55MostDiscussedMovieof2001
7314;7314;Set Fire to the Stars;
7315;7315;Set It Up;
7316;7316;Set Me Free;#20BestMovieof2000
7317;7317;Settlers;
7318;7318;Seven Days in Utopia;
7319;7319;Seven Pounds;#29MostDiscussedMovieof2008 , #28MostSharedMovieof2008
7320;7320;Seven Psychopaths;#54MostDiscussedMovieof2012 , #75MostSharedMovieof2012
7321;7321;Seventh Son;#99MostDiscussedMovieof2015
7322;7322;Severance;
7323;7323;Severe Clear;
7324;7324;Sex and Death 101;#25MostSharedMovieof2008
7325;7325;Sex and Lucia;#5MostSharedMovieof2002
7326;7326;Sex and the City;#37MostDiscussedMovieof2008 , #1MostSharedMovieof2008
7327;7327;Sex and the City 2;#75MostDiscussedMovieof2010 , #1MostSharedMovieof2010
7328;7328;Sex Drive;#18MostSharedMovieof2008
7329;7329;Sex Is Comedy;#18MostSharedMovieof2004
7330;7330;Sex Positive;
7331;7331;Sex Tape;#99MostDiscussedMovieof2014 , #3MostSharedMovieof2014
7332;7332;Sex with Strangers;
7333;7333;Sex, Politics & Cocktails;
7334;7334;Sex: The Annabel Chong Story;#90MostSharedMovieof2000
7335;7335;Sexual Dependency;
7336;7336;Sexy Beast;#34BestMovieof2001 , #50MostDiscussedMovieof2001 , #1MostSharedMovieof2001
7337;7337;Seymour: An Introduction;#37BestMovieof2015
7338;7338;Sgt. Stubby: An American Hero;
7339;7339;Shadow;#57BestMovieof2019 , #29MostSharedMovieof2019
7340;7340;Shadow Boxers;#89BestMovieof2000
7341;7341;Shadow Dancer;
7342;7342;Shadow Hours;
7343;7343;Shadow in the Cloud;#49MostDiscussedMovieof2021
7344;7344;Shadow Magic;
7345;7345;Shadow of the Vampire;#84BestMovieof2000
7346;7346;Shadowboxer;
7347;7347;Shaft;#61MostDiscussedMovieof2000 , #82MostSharedMovieof2000
7348;7348;Shaft;#92MostDiscussedMovieof2019
7349;7349;Shake Hands with the Devil;
7350;7350;Shake Hands with the Devil: The Journey of Roméo Dallaire;#30BestMovieof2005
7351;7351;Shakespeare Behind Bars;#67BestMovieof2006
7352;7352;Shakespeare High;
7353;7353;Shall We Dance;
7354;7354;Shall We Kiss?;
7355;7355;Shallow Hal;#45MostSharedMovieof2001
7356;7356;Shame;#81MostDiscussedMovieof2011 , #42MostSharedMovieof2011
7357;7357;Shang-Chi and the Legend of the Ten Rings;#12MostDiscussedMovieof2021
7358;7358;Shanghai;
7359;7359;Shanghai Calling;
7360;7360;Shanghai Ghetto;
7361;7361;Shanghai Knights;
7362;7362;Shanghai Noon;#37BestMovieof2000 , #55MostDiscussedMovieof2000 , #83MostSharedMovieof2000
7363;7363;Shaolin;
7364;7364;Shaolin Soccer;#38MostSharedMovieof2003
7365;7365;Share;
7366;7366;Shark Night 3D;
7367;7367;Shark Tale;#33MostDiscussedMovieof2004 , #38MostSharedMovieof2004
7368;7368;Sharkwater;
7369;7369;Sharkwater Extinction;
7370;7370;Shattered Glass;#70BestMovieof2003
7371;7371;Shaun of the Dead;#56BestMovieof2004 , #7MostDiscussedMovieof2004 , #43MostSharedMovieof2004
7372;7372;Shaun the Sheep Movie;#53BestMovieof2015 , #98MostDiscussedMovieof2015 , #61MostSharedMovieof2015
7373;7373;Shazam!;#13MostDiscussedMovieof2019 , #6MostSharedMovieof2019
7374;7374;She Dies Tomorrow;#58BestMovieof2020
7375;7375;She Hate Me;
7376;7376;Shelter;
7377;7377;Shelter;
7378;7378;Shepard & Dark;
7379;7379;Sheriff;
7380;7380;Sherlock Gnomes;
7381;7381;Sherlock Holmes;#18MostDiscussedMovieof2009 , #36MostSharedMovieof2009
7382;7382;Sherlock Holmes: A Game of Shadows;#27MostDiscussedMovieof2011
7383;7383;Sherman's Way;
7384;7384;Sherpa;#4BestMovieof2015
7385;7385;SherryBaby;
7386;7386;She's Beautiful When She's Angry;#55BestMovieof2014
7387;7387;She's Funny That Way;
7388;7388;She's Lost Control;
7389;7389;She's One of Us;
7390;7390;She's Out of My League;#86MostDiscussedMovieof2010
7391;7391;She's the Man;#86MostSharedMovieof2006
7392;7392;Shin Godzilla (Godzilla Resurgence);
7393;7393;Shine a Light;#55BestMovieof2008
7394;7394;Shirin in Love;
7395;7395;Shirkers;#24BestMovieof2018
7396;7396;Shirley;
7397;7397;Shithouse;
7398;7398;Shiva Baby;#97BestMovieof2021
7399;7399;Shoah: Four Sisters;#4BestMovieof2018
7400;7400;Shock and Awe;
7401;7401;Sholem Aleichem: Laughing in the Darkness;#52BestMovieof2011
7402;7402;Shoot 'Em Up;#61MostDiscussedMovieof2007 , #74MostSharedMovieof2007
7403;7403;Shooter;#64MostDiscussedMovieof2007 , #20MostSharedMovieof2007
7404;7404;Shooting the Mafia;
7405;7405;Shopgirl;#71MostDiscussedMovieof2005
7406;7406;Shoplifters;#3BestMovieof2018 , #91MostDiscussedMovieof2018
7407;7407;Shoplifters of the World;
7408;7408;Short Cut to Nirvana: Kumbh Mela;
7409;7409;Short Term 12;#32BestMovieof2013 , #7MostSharedMovieof2013
7410;7410;Shortbus;#8MostSharedMovieof2006
7411;7411;Shorts;
7412;7412;Shot Caller;
7413;7413;Shot in the Heart;#62BestMovieof2002
7414;7414;SHOT! The Psycho-Spiritual Mantra of Rock;
7415;7415;Shotgun Stories;#56BestMovieof2008
7416;7416;Shottas;#46MostSharedMovieof2006
7417;7417;Show Dogs;
7418;7418;Showboy;
7419;7419;ShowBusiness: The Road to Broadway;#94BestMovieof2007
7420;7420;Shower;#61BestMovieof2000
7421;7421;Showtime;
7422;7422;Shrek;#18BestMovieof2001 , #4MostDiscussedMovieof2001 , #6MostSharedMovieof2001
7423;7423;Shrek 2;#64BestMovieof2004 , #12MostDiscussedMovieof2004 , #50MostSharedMovieof2004
7424;7424;Shrek Forever After;#44MostDiscussedMovieof2010 , #58MostSharedMovieof2010
7425;7425;Shrek the Third;#38MostDiscussedMovieof2007 , #92MostSharedMovieof2007
7426;7426;Shrink;
7427;7427;Shut In;
7428;7428;Shut Up & Sing;#47BestMovieof2006
7429;7429;Shut Up and Play the Hits;
7430;7430;Shut Up Little Man! An Audio Misadventure;
7431;7431;Shutter;#83MostSharedMovieof2008
7432;7432;Shutter Island;#9MostDiscussedMovieof2010 , #5MostSharedMovieof2010
7433;7433;Siberia;
7434;7434;Siberia;
7435;7435;Sibyl;
7436;7436;Sicario;#48BestMovieof2015 , #18MostDiscussedMovieof2015 , #8MostSharedMovieof2015
7437;7437;Sicario: Day of the Soldado;#54MostDiscussedMovieof2018 , #45MostSharedMovieof2018
7438;7438;Sicilian Ghost Story;
7439;7439;Sicko;#68BestMovieof2007 , #36MostDiscussedMovieof2007
7440;7440;Siddharth;
7441;7441;Siddhartha (re-release);#32BestMovieof2002
7442;7442;Side by Side;#29BestMovieof2012
7443;7443;Side Effects;#98BestMovieof2013 , #65MostDiscussedMovieof2013 , #59MostSharedMovieof2013
7444;7444;Sidewalks of New York;
7445;7445;Sideways;#1BestMovieof2004 , #6MostDiscussedMovieof2004 , #11MostSharedMovieof2004
7446;7446;Sieranevada;#56BestMovieof2017
7447;7447;Sierra Burgess Is a Loser;
7448;7448;Sightseers;
7449;7449;Signs;#14MostDiscussedMovieof2002 , #11MostSharedMovieof2002
7450;7450;Signs & Wonders;
7451;7451;Silence;#67BestMovieof2016 , #64MostDiscussedMovieof2016 , #70MostSharedMovieof2016
